date,platform,campaign_name,impressions,clicks,spend,ctr,cpc,conversions,conversion_value,reach
2025-11-24,google,Demo Display Retargeting,5200,104,104.36,0.02,1.0,2,100.0,
2025-11-24,meta,Demo Meta Awareness Q1,5050,101,101.33,0.02,1.0,2,100.0,4292.0
2025-11-24,meta,Demo Meta Awareness Q2,4550,91,90.7,0.02,1.0,2,100.0,3868.0
2025-11-24,meta,Demo Meta Conversion Q1,5200,104,103.77,0.02,1.0,2,100.0,4420.0
2025-11-24,meta,Demo Meta Conversion Q2,5350,107,106.59,0.02,1.0,2,100.0,4548.0
2025-11-25,google,Demo Search Brand,5200,104,104.03,0.02,1.0,2,100.0,
2025-11-25,google,Demo Search Generic,5300,106,106.42,0.02,1.0,2,100.0,
2025-11-25,google,Demo Display Retargeting,4950,99,98.87,0.02,1.0,2,100.0,
2025-11-25,meta,Demo Meta Awareness Q1,4600,92,92.08,0.02,1.0,2,100.0,3910.0
2025-11-25,meta,Demo Meta Awareness Q2,5400,108,107.95,0.02,1.0,2,100.0,4590.0
2025-11-25,meta,Demo Meta Conversion Q1,5250,105,105.29,0.02,1.0,2,100.0,4462.0
2025-11-25,meta,Demo Meta Conversion Q2,5050,101,100.75,0.02,1.0,2,100.0,4292.0
2025-11-26,google,Demo Search Brand,4650,93,92.83,0.02,1.0,2,100.0,
2025-11-26,google,Demo Search Generic,4650,93,93.4,0.02,1.0,2,100.0,
2025-11-26,google,Demo Display Retargeting,4700,94,93.86,0.02,1.0,2,100.0,
2025-11-26,meta,Demo Meta Awareness Q1,4650,93,93.08,0.02,1.0,2,100.0,3952.0
2025-11-26,meta,Demo Meta Awareness Q2,5300,106,106.41,0.02,1.0,2,100.0,4505.0
2025-11-26,meta,Demo Meta Conversion Q1,4950,99,98.92,0.02,1.0,2,100.0,4208.0
2025-11-26,meta,Demo Meta Conversion Q2,4800,96,95.82,0.02,1.0,2,100.0,4080.0
2025-11-27,google,Demo Search Brand,4850,97,96.71,0.02,1.0,2,100.0,
2025-11-27,google,Demo Search Generic,4750,95,95.37,0.02,1.0,2,100.0,
2025-11-27,google,Demo Display Retargeting,5050,101,100.61,0.02,1.0,2,100.0,
2025-11-27,meta,Demo Meta Awareness Q1,4950,99,98.93,0.02,1.0,2,100.0,4208.0
2025-11-27,meta,Demo Meta Awareness Q2,5400,108,107.98,0.02,1.0,2,100.0,4590.0
2025-11-27,meta,Demo Meta Conversion Q1,4650,93,93.47,0.02,1.01,2,100.0,3952.0
2025-11-27,meta,Demo Meta Conversion Q2,5350,107,107.13,0.02,1.0,2,100.0,4548.0
2025-11-28,google,Demo Search Brand,4800,96,96.26,0.02,1.0,2,100.0,
2025-11-28,google,Demo Search Generic,5500,110,109.54,0.02,1.0,2,100.0,
2025-11-28,google,Demo Display Retargeting,5200,104,103.81,0.02,1.0,2,100.0,
2025-11-28,meta,Demo Meta Awareness Q1,5450,109,108.54,0.02,1.0,2,100.0,4632.0
2025-11-28,meta,Demo Meta Awareness Q2,5400,108,108.03,0.02,1.0,2,100.0,4590.0
2025-11-28,meta,Demo Meta Conversion Q1,5000,100,99.76,0.02,1.0,2,100.0,4250.0
2025-11-28,meta,Demo Meta Conversion Q2,4950,99,98.57,0.02,1.0,2,100.0,4208.0
2025-11-29,google,Demo Search Brand,5600,112,112.19,0.02,1.0,2,100.0,
2025-11-29,google,Demo Search Generic,5800,116,116.31,0.02,1.0,2,100.0,
2025-11-29,google,Demo Display Retargeting,5750,115,115.26,0.02,1.0,2,100.0,
2025-11-29,meta,Demo Meta Awareness Q1,5800,116,116.37,0.02,1.0,2,100.0,4930.0
2025-11-29,meta,Demo Meta Awareness Q2,5600,112,112.28,0.02,1.0,2,100.0,4760.0
2025-11-29,meta,Demo Meta Conversion Q1,5650,113,113.07,0.02,1.0,2,100.0,4802.0
2025-11-29,meta,Demo Meta Conversion Q2,6350,127,127.42,0.02,1.0,3,150.0,5398.0
2025-11-30,google,Demo Search Brand,6350,127,127.05,0.02,1.0,3,150.0,
2025-11-30,google,Demo Search Generic,6450,129,128.68,0.02,1.0,3,150.0,
2025-11-30,google,Demo Display Retargeting,5600,112,112.32,0.02,1.0,2,100.0,
2025-11-30,meta,Demo Meta Awareness Q1,6550,131,130.86,0.02,1.0,3,150.0,5568.0
2025-11-30,meta,Demo Meta Awareness Q2,5700,114,114.0,0.02,1.0,2,100.0,4845.0
2025-11-30,meta,Demo Meta Conversion Q1,5650,113,112.66,0.02,1.0,2,100.0,4802.0
2025-11-30,meta,Demo Meta Conversion Q2,5550,111,111.18,0.02,1.0,2,100.0,4718.0
2025-12-01,google,Demo Search Brand,4650,93,92.73,0.02,1.0,2,100.0,
2025-12-01,google,Demo Search Generic,4750,95,95.44,0.02,1.0,2,100.0,
2025-12-01,google,Demo Display Retargeting,5500,110,109.61,0.02,1.0,2,100.0,
2025-12-01,meta,Demo Meta Awareness Q1,5200,104,104.41,0.02,1.0,2,100.0,4420.0
2025-12-01,meta,Demo Meta Awareness Q2,5050,101,100.68,0.02,1.0,2,100.0,4292.0
2025-12-01,meta,Demo Meta Conversion Q1,4850,97,96.95,0.02,1.0,2,100.0,4122.0
2025-12-01,meta,Demo Meta Conversion Q2,5100,102,101.81,0.02,1.0,2,100.0,4335.0
2025-12-02,google,Demo Search Brand,4950,99,99.4,0.02,1.0,2,100.0,
2025-12-02,google,Demo Search Generic,5400,108,107.89,0.02,1.0,2,100.0,
2025-12-02,google,Demo Display Retargeting,4750,95,95.4,0.02,1.0,2,100.0,
2025-12-02,meta,Demo Meta Awareness Q1,4700,94,93.79,0.02,1.0,2,100.0,3995.0
2025-12-02,meta,Demo Meta Awareness Q2,4800,96,95.51,0.02,0.99,2,100.0,4080.0
2025-12-02,meta,Demo Meta Conversion Q1,5250,105,104.97,0.02,1.0,2,100.0,4462.0
2025-12-02,meta,Demo Meta Conversion Q2,5050,101,101.09,0.02,1.0,2,100.0,4292.0
2025-12-03,google,Demo Search Brand,5200,104,104.46,0.02,1.0,2,100.0,
2025-12-03,google,Demo Search Generic,5000,100,99.84,0.02,1.0,2,100.0,
2025-12-03,google,Demo Display Retargeting,4900,98,98.13,0.02,1.0,2,100.0,
2025-12-03,meta,Demo Meta Awareness Q1,4750,95,95.09,0.02,1.0,2,100.0,4038.0
2025-12-03,meta,Demo Meta Awareness Q2,5300,106,106.12,0.02,1.0,2,100.0,4505.0
2025-12-03,meta,Demo Meta Conversion Q1,4850,97,97.08,0.02,1.0,2,100.0,4122.0
2025-12-03,meta,Demo Meta Conversion Q2,4550,91,90.82,0.02,1.0,2,100.0,3868.0
2025-12-04,google,Demo Search Brand,4800,96,95.97,0.02,1.0,2,100.0,
2025-12-04,google,Demo Search Generic,4650,93,93.13,0.02,1.0,2,100.0,
2025-12-04,google,Demo Display Retargeting,5050,101,101.17,0.02,1.0,2,100.0,
2025-12-04,meta,Demo Meta Awareness Q1,5000,100,99.99,0.02,1.0,2,100.0,4250.0
2025-12-04,meta,Demo Meta Awareness Q2,5000,100,99.59,0.02,1.0,2,100.0,4250.0
2025-12-04,meta,Demo Meta Conversion Q1,4750,95,95.03,0.02,1.0,2,100.0,4038.0
2025-12-04,meta,Demo Meta Conversion Q2,4600,92,92.04,0.02,1.0,2,100.0,3910.0
2025-12-05,google,Demo Search Brand,4600,92,92.41,0.02,1.0,2,100.0,
2025-12-05,google,Demo Search Generic,4850,97,97.11,0.02,1.0,2,100.0,
2025-12-05,google,Demo Display Retargeting,5150,103,102.55,0.02,1.0,2,100.0,
2025-12-05,meta,Demo Meta Awareness Q1,4500,90,90.34,0.02,1.0,2,100.0,3825.0
2025-12-05,meta,Demo Meta Awareness Q2,4500,90,90.15,0.02,1.0,2,100.0,3825.0
2025-12-05,meta,Demo Meta Conversion Q1,4650,93,92.62,0.02,1.0,2,100.0,3952.0
2025-12-05,meta,Demo Meta Conversion Q2,5000,100,100.14,0.02,1.0,2,100.0,4250.0
2025-12-06,google,Demo Search Brand,5800,116,115.99,0.02,1.0,2,100.0,
2025-12-06,google,Demo Search Generic,5950,119,118.64,0.02,1.0,2,100.0,
2025-12-06,google,Demo Display Retargeting,5750,115,115.35,0.02,1.0,2,100.0,
2025-12-06,meta,Demo Meta Awareness Q1,6200,124,124.48,0.02,1.0,2,100.0,5270.0
2025-12-06,meta,Demo Meta Awareness Q2,5750,115,115.28,0.02,1.0,2,100.0,4888.0
2025-12-06,meta,Demo Meta Conversion Q1,5650,113,112.94,0.02,1.0,2,100.0,4802.0
2025-12-06,meta,Demo Meta Conversion Q2,6300,126,126.32,0.02,1.0,3,150.0,5355.0
2025-12-07,google,Demo Search Brand,6550,131,131.16,0.02,1.0,3,150.0,
2025-12-07,google,Demo Search Generic,6050,121,121.48,0.02,1.0,2,100.0,
2025-12-07,google,Demo Display Retargeting,5450,109,109.38,0.02,1.0,2,100.0,
2025-12-07,meta,Demo Meta Awareness Q1,6350,127,127.24,0.02,1.0,3,150.0,5398.0
2025-12-07,meta,Demo Meta Awareness Q2,5900,118,118.29,0.02,1.0,2,100.0,5015.0
2025-12-07,meta,Demo Meta Conversion Q1,6250,125,124.62,0.02,1.0,2,100.0,5312.0
2025-12-07,meta,Demo Meta Conversion Q2,6100,122,122.0,0.02,1.0,2,100.0,5185.0
2025-12-08,google,Demo Search Brand,5000,100,100.01,0.02,1.0,2,100.0,
2025-12-08,google,Demo Search Generic,4850,97,97.36,0.02,1.0,2,100.0,
2025-12-08,google,Demo Display Retargeting,4700,94,94.15,0.02,1.0,2,100.0,
2025-12-08,meta,Demo Meta Awareness Q1,4900,98,97.71,0.02,1.0,2,100.0,4165.0
2025-12-08,meta,Demo Meta Awareness Q2,4650,93,93.22,0.02,1.0,2,100.0,3952.0
2025-12-08,meta,Demo Meta Conversion Q1,5150,103,103.44,0.02,1.0,2,100.0,4378.0
2025-12-08,meta,Demo Meta Conversion Q2,4600,92,91.76,0.02,1.0,2,100.0,3910.0
2025-12-09,google,Demo Search Brand,5200,104,104.31,0.02,1.0,2,100.0,
2025-12-09,google,Demo Search Generic,5300,106,105.97,0.02,1.0,2,100.0,
2025-12-09,google,Demo Display Retargeting,5100,102,102.29,0.02,1.0,2,100.0,
2025-12-09,meta,Demo Meta Awareness Q1,5300,106,106.48,0.02,1.0,2,100.0,4505.0
2025-12-09,meta,Demo Meta Awareness Q2,4850,97,96.88,0.02,1.0,2,100.0,4122.0
2025-12-09,meta,Demo Meta Conversion Q1,5000,100,100.0,0.02,1.0,2,100.0,4250.0
2025-12-09,meta,Demo Meta Conversion Q2,5000,100,100.05,0.02,1.0,2,100.0,4250.0
2025-12-10,google,Demo Search Brand,5150,103,102.74,0.02,1.0,2,100.0,
2025-12-10,google,Demo Search Generic,4950,99,99.4,0.02,1.0,2,100.0,
2025-12-10,google,Demo Display Retargeting,4550,91,91.19,0.02,1.0,2,100.0,
2025-12-10,meta,Demo Meta Awareness Q1,5000,100,100.3,0.02,1.0,2,100.0,4250.0
2025-12-10,meta,Demo Meta Awareness Q2,4550,91,90.55,0.02,1.0,2,100.0,3868.0
2025-12-10,meta,Demo Meta Conversion Q1,4950,99,98.73,0.02,1.0,2,100.0,4208.0
2025-12-10,meta,Demo Meta Conversion Q2,4550,91,90.65,0.02,1.0,2,100.0,3868.0
2025-12-11,google,Demo Search Brand,5000,100,99.63,0.02,1.0,2,100.0,
2025-12-11,google,Demo Search Generic,4850,97,97.43,0.02,1.0,2,100.0,
2025-12-11,google,Demo Display Retargeting,5000,100,100.19,0.02,1.0,2,100.0,
2025-12-11,meta,Demo Meta Awareness Q1,5050,101,100.61,0.02,1.0,2,100.0,4292.0
2025-12-11,meta,Demo Meta Awareness Q2,5300,106,105.87,0.02,1.0,2,100.0,4505.0
2025-12-11,meta,Demo Meta Conversion Q1,5450,109,108.85,0.02,1.0,2,100.0,4632.0
2025-12-11,meta,Demo Meta Conversion Q2,4750,95,94.94,0.02,1.0,2,100.0,4038.0
2025-12-12,google,Demo Search Brand,5400,108,108.25,0.02,1.0,2,100.0,
2025-12-12,google,Demo Search Generic,4900,98,97.52,0.02,1.0,2,100.0,
2025-12-12,google,Demo Display Retargeting,4650,93,93.28,0.02,1.0,2,100.0,
2025-12-12,meta,Demo Meta Awareness Q1,5100,102,102.04,0.02,1.0,2,100.0,4335.0
2025-12-12,meta,Demo Meta Awareness Q2,4900,98,97.84,0.02,1.0,2,100.0,4165.0
2025-12-12,meta,Demo Meta Conversion Q1,4800,96,96.41,0.02,1.0,2,100.0,4080.0
2025-12-12,meta,Demo Meta Conversion Q2,5100,102,102.47,0.02,1.0,2,100.0,4335.0
2025-12-13,google,Demo Search Brand,6250,125,124.7,0.02,1.0,2,100.0,
2025-12-13,google,Demo Search Generic,5950,119,118.73,0.02,1.0,2,100.0,
2025-12-13,google,Demo Display Retargeting,5750,115,114.66,0.02,1.0,2,100.0,
2025-12-13,meta,Demo Meta Awareness Q1,6350,127,126.87,0.02,1.0,3,150.0,5398.0
2025-12-13,meta,Demo Meta Awareness Q2,6200,124,123.53,0.02,1.0,2,100.0,5270.0
2025-12-13,meta,Demo Meta Conversion Q1,6150,123,123.12,0.02,1.0,2,100.0,5228.0
2025-12-13,meta,Demo Meta Conversion Q2,6500,130,130.06,0.02,1.0,3,150.0,5525.0
2025-12-14,google,Demo Search Brand,6600,132,131.92,0.02,1.0,3,150.0,
2025-12-14,google,Demo Search Generic,5450,109,109.11,0.02,1.0,2,100.0,
2025-12-14,google,Demo Display Retargeting,5700,114,114.11,0.02,1.0,2,100.0,
2025-12-14,meta,Demo Meta Awareness Q1,6350,127,127.46,0.02,1.0,3,150.0,5398.0
2025-12-14,meta,Demo Meta Awareness Q2,5500,110,110.41,0.02,1.0,2,100.0,4675.0
2025-12-14,meta,Demo Meta Conversion Q1,5450,109,108.68,0.02,1.0,2,100.0,4632.0
2025-12-14,meta,Demo Meta Conversion Q2,5800,116,115.92,0.02,1.0,2,100.0,4930.0
2025-12-15,google,Demo Search Brand,5300,106,105.75,0.02,1.0,2,100.0,
2025-12-15,google,Demo Search Generic,4900,98,98.21,0.02,1.0,2,100.0,
2025-12-15,google,Demo Display Retargeting,4700,94,94.28,0.02,1.0,2,100.0,
2025-12-15,meta,Demo Meta Awareness Q1,4650,93,93.41,0.02,1.0,2,100.0,3952.0
2025-12-15,meta,Demo Meta Awareness Q2,5050,101,101.02,0.02,1.0,2,100.0,4292.0
2025-12-15,meta,Demo Meta Conversion Q1,4850,97,97.03,0.02,1.0,2,100.0,4122.0
2025-12-15,meta,Demo Meta Conversion Q2,5150,103,102.59,0.02,1.0,2,100.0,4378.0
2025-12-16,google,Demo Search Brand,5300,106,105.86,0.02,1.0,2,100.0,
2025-12-16,google,Demo Search Generic,4500,90,90.08,0.02,1.0,2,100.0,
2025-12-16,google,Demo Display Retargeting,4800,96,96.49,0.02,1.01,2,100.0,
2025-12-16,meta,Demo Meta Awareness Q1,5050,101,100.93,0.02,1.0,2,100.0,4292.0
2025-12-16,meta,Demo Meta Awareness Q2,5200,104,103.52,0.02,1.0,2,100.0,4420.0
2025-12-16,meta,Demo Meta Conversion Q1,4800,96,96.08,0.02,1.0,2,100.0,4080.0
2025-12-16,meta,Demo Meta Conversion Q2,4950,99,99.48,0.02,1.0,2,100.0,4208.0
2025-12-17,google,Demo Search Brand,4600,92,92.11,0.02,1.0,2,100.0,
2025-12-17,google,Demo Search Generic,4600,92,91.95,0.02,1.0,2,100.0,
2025-12-17,google,Demo Display Retargeting,5350,107,107.22,0.02,1.0,2,100.0,
2025-12-17,meta,Demo Meta Awareness Q1,5050,101,100.78,0.02,1.0,2,100.0,4292.0
2025-12-17,meta,Demo Meta Awareness Q2,4950,99,99.26,0.02,1.0,2,100.0,4208.0
2025-12-17,meta,Demo Meta Conversion Q1,4950,99,98.75,0.02,1.0,2,100.0,4208.0
2025-12-17,meta,Demo Meta Conversion Q2,5450,109,109.06,0.02,1.0,2,100.0,4632.0
2025-12-18,google,Demo Search Brand,4900,98,98.45,0.02,1.0,2,100.0,
2025-12-18,google,Demo Search Generic,4750,95,95.21,0.02,1.0,2,100.0,
2025-12-18,google,Demo Display Retargeting,4600,92,91.91,0.02,1.0,2,100.0,
2025-12-18,meta,Demo Meta Awareness Q1,5300,106,106.07,0.02,1.0,2,100.0,4505.0
2025-12-18,meta,Demo Meta Awareness Q2,5450,109,108.9,0.02,1.0,2,100.0,4632.0
2025-12-18,meta,Demo Meta Conversion Q1,5450,109,108.58,0.02,1.0,2,100.0,4632.0
2025-12-18,meta,Demo Meta Conversion Q2,4650,93,93.39,0.02,1.0,2,100.0,3952.0
2025-12-19,google,Demo Search Brand,5150,103,102.88,0.02,1.0,2,100.0,
2025-12-19,google,Demo Search Generic,5050,101,100.64,0.02,1.0,2,100.0,
2025-12-19,google,Demo Display Retargeting,4900,98,98.16,0.02,1.0,2,100.0,
2025-12-19,meta,Demo Meta Awareness Q1,5300,106,106.28,0.02,1.0,2,100.0,4505.0
2025-12-19,meta,Demo Meta Awareness Q2,5400,108,107.98,0.02,1.0,2,100.0,4590.0
2025-12-19,meta,Demo Meta Conversion Q1,4650,93,92.72,0.02,1.0,2,100.0,3952.0
2025-12-19,meta,Demo Meta Conversion Q2,4500,90,90.1,0.02,1.0,2,100.0,3825.0
2025-12-20,google,Demo Search Brand,5650,113,112.69,0.02,1.0,2,100.0,
2025-12-20,google,Demo Search Generic,6350,127,127.43,0.02,1.0,3,150.0,
2025-12-20,google,Demo Display Retargeting,6500,130,129.99,0.02,1.0,3,150.0,
2025-12-20,meta,Demo Meta Awareness Q1,6200,124,124.33,0.02,1.0,2,100.0,5270.0
2025-12-20,meta,Demo Meta Awareness Q2,5400,108,108.42,0.02,1.0,2,100.0,4590.0
2025-12-20,meta,Demo Meta Conversion Q1,6100,122,121.88,0.02,1.0,2,100.0,5185.0
2025-12-20,meta,Demo Meta Conversion Q2,5900,118,118.08,0.02,1.0,2,100.0,5015.0
2025-12-21,google,Demo Search Brand,6350,127,126.75,0.02,1.0,3,150.0,
2025-12-21,google,Demo Search Generic,6300,126,126.06,0.02,1.0,3,150.0,
2025-12-21,google,Demo Display Retargeting,5650,113,112.77,0.02,1.0,2,100.0,
2025-12-21,meta,Demo Meta Awareness Q1,5800,116,115.6,0.02,1.0,2,100.0,4930.0
2025-12-21,meta,Demo Meta Awareness Q2,5650,113,113.18,0.02,1.0,2,100.0,4802.0
2025-12-21,meta,Demo Meta Conversion Q1,6050,121,120.68,0.02,1.0,2,100.0,5142.0
2025-12-21,meta,Demo Meta Conversion Q2,5500,110,109.96,0.02,1.0,2,100.0,4675.0
2025-12-22,google,Demo Search Brand,5100,102,101.88,0.02,1.0,2,100.0,
2025-12-22,google,Demo Search Generic,5000,100,99.57,0.02,1.0,2,100.0,
2025-12-22,google,Demo Display Retargeting,5050,101,101.21,0.02,1.0,2,100.0,
2025-12-22,meta,Demo Meta Awareness Q1,5350,107,106.77,0.02,1.0,2,100.0,4548.0
2025-12-22,meta,Demo Meta Awareness Q2,5000,100,99.75,0.02,1.0,2,100.0,4250.0
2025-12-22,meta,Demo Meta Conversion Q1,5300,106,105.74,0.02,1.0,2,100.0,4505.0
2025-12-22,meta,Demo Meta Conversion Q2,5450,109,108.71,0.02,1.0,2,100.0,4632.0
2025-12-23,google,Demo Search Brand,4600,92,91.82,0.02,1.0,2,100.0,
2025-12-23,google,Demo Search Generic,4600,92,91.54,0.02,1.0,2,100.0,
2025-12-23,google,Demo Display Retargeting,4700,94,93.69,0.02,1.0,2,100.0,
2025-12-23,meta,Demo Meta Awareness Q1,5250,105,104.54,0.02,1.0,2,100.0,4462.0
2025-12-23,meta,Demo Meta Awareness Q2,5150,103,102.73,0.02,1.0,2,100.0,4378.0
2025-12-23,meta,Demo Meta Conversion Q1,5100,102,102.06,0.02,1.0,2,100.0,4335.0
2025-12-23,meta,Demo Meta Conversion Q2,5150,103,103.47,0.02,1.0,2,100.0,4378.0
2025-12-24,google,Demo Search Brand,4950,99,99.16,0.02,1.0,2,100.0,
2025-12-24,google,Demo Search Generic,4800,96,95.81,0.02,1.0,2,100.0,
2025-12-24,google,Demo Display Retargeting,4700,94,93.7,0.02,1.0,2,100.0,
2025-12-24,meta,Demo Meta Awareness Q1,5450,109,108.79,0.02,1.0,2,100.0,4632.0
2025-12-24,meta,Demo Meta Awareness Q2,4750,95,94.96,0.02,1.0,2,100.0,4038.0
2025-12-24,meta,Demo Meta Conversion Q1,4850,97,96.82,0.02,1.0,2,100.0,4122.0
2025-12-24,meta,Demo Meta Conversion Q2,5200,104,104.43,0.02,1.0,2,100.0,4420.0
2025-12-25,google,Demo Search Brand,5250,105,105.02,0.02,1.0,2,100.0,
2025-12-25,google,Demo Search Generic,5050,101,100.56,0.02,1.0,2,100.0,
2025-12-25,google,Demo Display Retargeting,5000,100,100.36,0.02,1.0,2,100.0,
2025-12-25,meta,Demo Meta Awareness Q1,5450,109,109.33,0.02,1.0,2,100.0,4632.0
2025-12-25,meta,Demo Meta Awareness Q2,4950,99,99.25,0.02,1.0,2,100.0,4208.0
2025-12-25,meta,Demo Meta Conversion Q1,5400,108,107.98,0.02,1.0,2,100.0,4590.0
2025-12-25,meta,Demo Meta Conversion Q2,5500,110,109.73,0.02,1.0,2,100.0,4675.0
2025-12-26,google,Demo Search Brand,4550,91,91.27,0.02,1.0,2,100.0,
2025-12-26,google,Demo Search Generic,5150,103,103.13,0.02,1.0,2,100.0,
2025-12-26,google,Demo Display Retargeting,5450,109,109.27,0.02,1.0,2,100.0,
2025-12-26,meta,Demo Meta Awareness Q1,4950,99,98.88,0.02,1.0,2,100.0,4208.0
2025-12-26,meta,Demo Meta Awareness Q2,4900,98,97.6,0.02,1.0,2,100.0,4165.0
2025-12-26,meta,Demo Meta Conversion Q1,4850,97,97.49,0.02,1.01,2,100.0,4122.0
2025-12-26,meta,Demo Meta Conversion Q2,5250,105,105.23,0.02,1.0,2,100.0,4462.0
2025-12-27,google,Demo Search Brand,6200,124,124.08,0.02,1.0,2,100.0,
2025-12-27,google,Demo Search Generic,5950,119,118.54,0.02,1.0,2,100.0,
2025-12-27,google,Demo Display Retargeting,6100,122,122.04,0.02,1.0,2,100.0,
2025-12-27,meta,Demo Meta Awareness Q1,6100,122,122.38,0.02,1.0,2,100.0,5185.0
2025-12-27,meta,Demo Meta Awareness Q2,5750,115,115.0,0.02,1.0,2,100.0,4888.0
2025-12-27,meta,Demo Meta Conversion Q1,5400,108,108.15,0.02,1.0,2,100.0,4590.0
2025-12-27,meta,Demo Meta Conversion Q2,5400,108,108.09,0.02,1.0,2,100.0,4590.0
2025-12-28,google,Demo Search Brand,5950,119,118.78,0.02,1.0,2,100.0,
2025-12-28,google,Demo Search Generic,6200,124,124.47,0.02,1.0,2,100.0,
2025-12-28,google,Demo Display Retargeting,6500,130,130.13,0.02,1.0,3,150.0,
2025-12-28,meta,Demo Meta Awareness Q1,6400,128,128.14,0.02,1.0,3,150.0,5440.0
2025-12-28,meta,Demo Meta Awareness Q2,5800,116,116.3,0.02,1.0,2,100.0,4930.0
2025-12-28,meta,Demo Meta Conversion Q1,6050,121,120.95,0.02,1.0,2,100.0,5142.0
2025-12-28,meta,Demo Meta Conversion Q2,5950,119,118.78,0.02,1.0,2,100.0,5058.0
2025-12-29,google,Demo Search Brand,4700,94,94.14,0.02,1.0,2,100.0,
2025-12-29,google,Demo Search Generic,4700,94,94.15,0.02,1.0,2,100.0,
2025-12-29,google,Demo Display Retargeting,5350,107,106.84,0.02,1.0,2,100.0,
2025-12-29,meta,Demo Meta Awareness Q1,4600,92,92.49,0.02,1.01,2,100.0,3910.0
2025-12-29,meta,Demo Meta Awareness Q2,4550,91,91.4,0.02,1.0,2,100.0,3868.0
2025-12-29,meta,Demo Meta Conversion Q1,4800,96,95.52,0.02,0.99,2,100.0,4080.0
2025-12-29,meta,Demo Meta Conversion Q2,5000,100,99.78,0.02,1.0,2,100.0,4250.0
2025-12-30,google,Demo Search Brand,4550,91,90.94,0.02,1.0,2,100.0,
2025-12-30,google,Demo Search Generic,4850,97,96.81,0.02,1.0,2,100.0,
2025-12-30,google,Demo Display Retargeting,5350,107,106.6,0.02,1.0,2,100.0,
2025-12-30,meta,Demo Meta Awareness Q1,4850,97,97.4,0.02,1.0,2,100.0,4122.0
2025-12-30,meta,Demo Meta Awareness Q2,5100,102,101.88,0.02,1.0,2,100.0,4335.0
2025-12-30,meta,Demo Meta Conversion Q1,5450,109,109.23,0.02,1.0,2,100.0,4632.0
2025-12-30,meta,Demo Meta Conversion Q2,5200,104,104.07,0.02,1.0,2,100.0,4420.0
2025-12-31,google,Demo Search Brand,5200,104,103.61,0.02,1.0,2,100.0,
2025-12-31,google,Demo Search Generic,5450,109,109.43,0.02,1.0,2,100.0,
2025-12-31,google,Demo Display Retargeting,4600,92,91.87,0.02,1.0,2,100.0,
2025-12-31,meta,Demo Meta Awareness Q1,5450,109,108.73,0.02,1.0,2,100.0,4632.0
2025-12-31,meta,Demo Meta Awareness Q2,4650,93,93.05,0.02,1.0,2,100.0,3952.0
2025-12-31,meta,Demo Meta Conversion Q1,4550,91,90.71,0.02,1.0,2,100.0,3868.0
2025-12-31,meta,Demo Meta Conversion Q2,4950,99,99.31,0.02,1.0,2,100.0,4208.0
2026-01-01,google,Demo Search Brand,5400,108,107.69,0.02,1.0,2,100.0,
2026-01-01,google,Demo Search Generic,4800,96,96.27,0.02,1.0,2,100.0,
2026-01-01,google,Demo Display Retargeting,4600,92,91.82,0.02,1.0,2,100.0,
2026-01-01,meta,Demo Meta Awareness Q1,4500,90,90.38,0.02,1.0,2,100.0,3825.0
2026-01-01,meta,Demo Meta Awareness Q2,4900,98,97.83,0.02,1.0,2,100.0,4165.0
2026-01-01,meta,Demo Meta Conversion Q1,5500,110,109.69,0.02,1.0,2,100.0,4675.0
2026-01-01,meta,Demo Meta Conversion Q2,5200,104,103.56,0.02,1.0,2,100.0,4420.0
2026-01-02,google,Demo Search Brand,5000,100,100.17,0.02,1.0,2,100.0,
2026-01-02,google,Demo Search Generic,4700,94,94.11,0.02,1.0,2,100.0,
2026-01-02,google,Demo Display Retargeting,5450,109,109.01,0.02,1.0,2,100.0,
2026-01-02,meta,Demo Meta Awareness Q1,4550,91,90.84,0.02,1.0,2,100.0,3868.0
2026-01-02,meta,Demo Meta Awareness Q2,4550,91,90.69,0.02,1.0,2,100.0,3868.0
2026-01-02,meta,Demo Meta Conversion Q1,4800,96,95.97,0.02,1.0,2,100.0,4080.0
2026-01-02,meta,Demo Meta Conversion Q2,4950,99,99.1,0.02,1.0,2,100.0,4208.0
2026-01-03,google,Demo Search Brand,6450,129,129.35,0.02,1.0,3,150.0,
2026-01-03,google,Demo Search Generic,6250,125,125.09,0.02,1.0,2,100.0,
2026-01-03,google,Demo Display Retargeting,5850,117,117.49,0.02,1.0,2,100.0,
2026-01-03,meta,Demo Meta Awareness Q1,6200,124,123.61,0.02,1.0,2,100.0,5270.0
2026-01-03,meta,Demo Meta Awareness Q2,6250,125,125.39,0.02,1.0,2,100.0,5312.0
2026-01-03,meta,Demo Meta Conversion Q1,5600,112,112.49,0.02,1.0,2,100.0,4760.0
2026-01-03,meta,Demo Meta Conversion Q2,5800,116,116.12,0.02,1.0,2,100.0,4930.0
2026-01-04,google,Demo Search Brand,5700,114,113.79,0.02,1.0,2,100.0,
2026-01-04,google,Demo Search Generic,6400,128,127.92,0.02,1.0,3,150.0,
2026-01-04,google,Demo Display Retargeting,6450,129,129.3,0.02,1.0,3,150.0,
2026-01-04,meta,Demo Meta Awareness Q1,6450,129,129.47,0.02,1.0,3,150.0,5482.0
2026-01-04,meta,Demo Meta Awareness Q2,6100,122,122.21,0.02,1.0,2,100.0,5185.0
